Date,Facility,Total_ops,Total Delays,TMI_to,Dep,Abrn,TMI_from_local,TMI_from_non_local,Total_occ_at,Total_local_dep,Abrn_dest_to_Delays,Class_AC,Class_AT,Class_GA,Class_Mil,Cause_Wx,Cause_Vol,Cause_Equip,Cause_Rwy,Cause_Other,Avg_delay_time,Total_delay_time
11/27/2013,MIA,1177,1,0,0,1,0,29,30,0,0,1,0,0,0,0,0,0,0,1,23,23
11/27/2013,MSP,1281,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2013,ORD,2520,1,1,0,0,0,44,44,0,0,1,0,0,0,0,1,0,0,0,18,18
11/27/2013,PHL,1182,308,308,0,0,0,14,14,0,0,166,139,3,0,304,4,0,0,0,76,23408
11/27/2013,PHX,1347,13,0,13,0,0,8,21,13,2,13,0,0,0,0,13,0,0,0,16,208
11/27/2013,SEA,889,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/2013,SFO,1192,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 11/27/2013,,28642,1033,958,74,1,187,451,713,261,21,735,292,6,0,966,48,0,18,1,55.95,57797
11/28/2013,ATL,1638,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,30,60
11/28/2013,BOS,633,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,CLT,847,2,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,24,48
11/28/2013,DEN,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,DFW,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,DTW,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,EWR,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,IAH,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,JFK,926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,LAS,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,LAX,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,LGA,616,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,15
11/28/2013,MCO,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,MIA,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,MSP,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,ORD,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,PHL,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,PHX,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/2013,SEA,651,12,0,12,0,0,0,12,12,24,12,0,0,0,12,0,0,0,0,17,204
11/28/2013,SFO,795,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 11/28/2013,,17613,17,5,12,0,0,1,13,12,28,17,0,0,0,13,4,0,0,0,19.24,327
11/29/2013,ATL,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,BOS,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,CLT,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,DEN,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,DFW,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,DTW,722,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,17,17
11/29/2013,EWR,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,IAH,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,JFK,955,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,28
11/29/2013,LAS,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,LAX,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,LGA,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,MCO,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,MIA,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,MSP,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,ORD,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,PHL,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,PHX,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,SEA,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2013,SFO,927,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 11/29/2013,,20522,2,1,1,0,0,0,1,1,2,1,1,0,0,0,2,0,0,0,22.5,45
11/30/2013,ATL,2502,11,3,8,0,0,3,11,8,1,9,2,0,0,0,11,0,0,0,19,209
11/30/2013,BOS,846,0,0,0,0,0,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,CLT,1532,2,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,23,46
11/30/2013,DEN,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,DFW,1656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,DTW,1069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,EWR,1085,7,7,0,0,0,0,0,0,2,4,3,0,0,1,6,0,0,0,34,238
11/30/2013,IAH,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,JFK,1093,4,4,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,19,76
11/30/2013,LAS,1240,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,LAX,1673,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,LGA,833,6,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,23,138
11/30/2013,MCO,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,MIA,1125,2,0,0,2,0,0,2,0,10,2,0,0,0,2,0,0,0,0,21,42
11/30/2013,MSP,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,ORD,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,PHL,1071,23,15,8,0,0,22,30,8,0,22,1,0,0,8,15,0,0,0,21,483
11/30/2013,PHX,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,SEA,792,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,SFO,1092,36,36,0,0,0,0,0,0,23,23,13,0,0,36,0,0,0,0,72,2592
Sub-Total for 11/30/2013,,25863,91,73,16,2,0,57,75,16,39,70,21,0,0,47,44,0,0,0,42.02,3824
12/01/2013,ATL,2677,5,5,0,0,0,15,15,0,0,4,1,0,0,0,5,0,0,0,20,100
12/01/2013,BOS,1044,41,41,0,0,0,3,3,0,0,29,11,1,0,41,0,0,0,0,42,1722
12/01/2013,CLT,1679,2,1,1,0,0,7,8,1,0,1,1,0,0,0,2,0,0,0,24,48
12/01/2013,DEN,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,DFW,1907,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,DTW,1261,0,0,0,0,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,EWR,1238,53,17,36,0,2,7,45,38,15,45,8,0,0,0,53,0,0,0,21,1113
12/01/2013,IAH,1485,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,JFK,1167,4,4,0,0,5,4,9,5,0,3,1,0,0,0,4,0,0,0,25,100
12/01/2013,LAS,1360,13,0,13,0,0,3,16,13,0,9,3,1,0,0,13,0,0,0,19,247
12/01/2013,LAX,1859,2,2,0,0,0,3,3,0,0,1,0,1,0,0,2,0,0,0,20,40
12/01/2013,LGA,1163,8,8,0,0,0,9,9,0,0,7,0,1,0,0,8,0,0,0,25,200
12/01/2013,MCO,880,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,MIA,1188,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,MSP,1233,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,ORD,2563,1,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,20,20
12/01/2013,PHL,1314,4,4,0,0,1,9,10,1,0,1,3,0,0,0,4,0,0,0,27,108
12/01/2013,PHX,1281,4,4,0,0,0,2,2,0,0,4,0,0,0,0,3,0,0,1,25,100
12/01/2013,SEA,868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12/01/2013,SFO,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 12/01/2013,,29063,137,87,50,0,8,90,148,58,17,104,29,4,0,41,95,0,0,1,27.72,3798
12/02/2013,ATL,2629,16,16,0,0,0,16,16,0,0,15,1,0,0,0,16,0,0,0,23,368
12/02/2013,BOS,1092,96,96,0,0,0,13,13,0,2,79,11,6,0,96,0,0,0,0,46,4416
12/02/2013,CLT,1672,8,8,0,0,0,5,5,0,0,8,0,0,0,0,8,0,0,0,26,208
12/02/2013,DEN,1697,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,DFW,1929,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,DTW,1282,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,EWR,1225,23,6,17,0,0,5,22,17,0,23,0,0,0,1,22,0,0,0,19,437
12/02/2013,IAH,1459,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,JFK,1152,7,7,0,0,0,8,8,0,0,5,2,0,0,1,6,0,0,0,28,196
12/02/2013,LAS,1314,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,LAX,1779,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,LGA,1200,18,18,0,0,0,12,12,0,10,17,0,1,0,1,17,0,0,0,27,486
12/02/2013,MCO,865,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,MIA,1135,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,MSP,1259,6,6,0,0,0,4,4,0,9,0,6,0,0,6,0,0,0,0,31,186
12/02/2013,ORD,2574,86,0,86,0,0,7,93,86,0,86,0,0,0,0,86,0,0,0,17,1462
12/02/2013,PHL,1264,6,6,0,0,2,4,6,2,0,5,1,0,0,1,5,0,0,0,25,150
12/02/2013,PHX,1294,3,1,2,0,0,5,7,2,0,2,1,0,0,0,3,0,0,0,17,51
12/02/2013,SEA,874,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/02/2013,SFO,1189,98,98,0,0,0,2,2,0,5,68,27,3,0,97,1,0,0,0,60,5880
Sub-Total for 12/02/2013,,28884,367,262,105,0,2,142,249,107,26,308,49,10,0,203,164,0,0,0,37.71,13840
12/03/2013,ATL,2413,31,6,25,0,0,16,41,25,0,29,2,0,0,25,6,0,0,0,18,558
12/03/2013,BOS,1051,9,0,9,0,0,11,20,9,0,9,0,0,0,0,0,0,0,9,20,180
12/03/2013,CLT,1414,18,12,6,0,0,6,12,6,0,17,1,0,0,0,18,0,0,0,23,414
12/03/2013,DEN,1514,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,DFW,1902,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,DTW,1136,0,0,0,0,0,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,EWR,1304,18,3,15,0,0,6,21,15,0,18,0,0,0,0,3,0,15,0,20,360
12/03/2013,IAH,1311,7,1,6,0,0,2,8,6,0,7,0,0,0,7,0,0,0,0,18,126
12/03/2013,JFK,1092,4,4,0,0,3,3,6,3,0,4,0,0,0,0,4,0,0,0,30,120
12/03/2013,LAS,1193,6,4,2,0,0,2,4,2,0,5,0,1,0,3,1,0,0,2,22,132
12/03/2013,LAX,1691,1,1,0,0,0,8,8,0,0,0,1,0,0,0,0,0,1,0,20,20
12/03/2013,LGA,1161,16,16,0,0,0,12,12,0,0,16,0,0,0,0,16,0,0,0,21,336
12/03/2013,MCO,798,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,MIA,1179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,MSP,1179,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,ORD,2491,575,344,231,0,0,2,233,231,0,393,179,3,0,342,233,0,0,0,36,20700
12/03/2013,PHL,1193,3,3,0,0,3,7,10,3,0,3,0,0,0,0,3,0,0,0,25,75
12/03/2013,PHX,1246,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,SEA,880,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2013,SFO,1198,33,4,29,0,0,7,36,29,0,32,1,0,0,23,4,0,6,0,18,594
Sub-Total for 12/03/2013,,27346,721,398,323,0,6,119,448,329,4,533,184,4,0,400,288,0,22,11,32.75,23615
12/04/2013,ATL,2446,18,4,14,0,0,17,31,14,0,12,6,0,0,14,4,0,0,0,18,324
12/04/2013,BOS,1045,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,CLT,1568,32,30,2,0,0,8,10,2,6,22,9,1,0,16,9,7,0,0,29,928
12/04/2013,DEN,1472,81,81,0,0,0,15,15,0,7,62,18,1,0,81,0,0,0,0,42,3402
12/04/2013,DFW,1904,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,DTW,1139,0,0,0,0,0,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,EWR,1282,21,8,13,0,0,11,24,13,0,18,3,0,0,0,21,0,0,0,20,420
12/04/2013,IAH,1330,14,0,14,0,0,7,21,14,0,14,0,0,0,14,0,0,0,0,16,224
12/04/2013,JFK,1110,5,5,0,0,0,5,5,0,0,4,1,0,0,0,5,0,0,0,28,140
12/04/2013,LAS,1197,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,LAX,1704,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,LGA,1136,70,9,61,0,0,8,69,61,0,32,38,0,0,0,70,0,0,0,19,1330
12/04/2013,MCO,799,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,MIA,1260,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,MSP,1124,229,229,0,0,0,13,13,0,22,170,55,4,0,229,0,0,0,0,81,18549
12/04/2013,ORD,2441,343,155,188,0,0,22,210,188,1,266,76,1,0,155,157,0,31,0,31,10633
12/04/2013,PHL,1184,8,5,3,0,3,8,14,6,0,6,2,0,0,3,5,0,0,0,20,160
12/04/2013,PHX,1197,8,0,8,0,0,16,24,8,0,8,0,0,0,0,8,0,0,0,17,136
12/04/2013,SEA,837,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2013,SFO,1144,1,1,0,0,0,7,7,0,0,1,0,0,0,0,1,0,0,0,16,16
Sub-Total for 12/04/2013,,27319,830,527,303,0,3,208,514,306,37,615,208,7,0,512,280,7,31,0,43.69,36262
12/05/2013,ATL,2461,24,5,19,0,12,45,76,31,1,23,1,0,0,19,5,0,0,0,18,432
12/05/2013,BOS,1020,63,38,25,0,0,51,76,25,34,58,3,2,0,63,0,0,0,0,29,1827
12/05/2013,CLT,1545,22,4,18,0,0,29,47,18,1,22,0,0,0,9,4,8,0,1,19,418
12/05/2013,DEN,1597,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,DFW,1484,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,DTW,1149,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,EWR,1127,298,224,74,0,0,7,81,74,62,219,76,3,0,298,0,0,0,0,98,29204
12/05/2013,IAH,1438,28,0,28,0,0,21,49,28,0,28,0,0,0,28,0,0,0,0,18,504
12/05/2013,JFK,1054,103,84,19,0,0,7,26,19,22,80,21,2,0,101,2,0,0,0,56,5768
12/05/2013,LAS,1395,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,LAX,1715,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,LGA,795,249,249,0,0,0,8,8,0,90,219,27,3,0,248,1,0,0,0,132,32868
12/05/2013,MCO,802,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,MIA,1303,23,0,23,0,0,18,41,23,0,23,0,0,0,23,0,0,0,0,18,414
12/05/2013,MSP,1233,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,ORD,2439,1,1,0,0,0,47,47,0,0,1,0,0,0,0,1,0,0,0,22,22
12/05/2013,PHL,1103,246,243,0,3,1,20,24,1,5,128,118,0,0,242,4,0,0,0,73,17958
12/05/2013,PHX,1190,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,SEA,834,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/05/2013,SFO,1149,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 12/05/2013,,26833,1057,848,206,3,13,382,604,219,216,801,246,10,0,1031,17,8,0,1,84.59,89415
12/06/2013,ATL,2423,6,3,3,0,0,40,43,3,0,6,0,0,0,3,3,0,0,0,17,102
12/06/2013,BOS,1052,0,0,0,0,0,17,17,0,8,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,CLT,1542,9,6,3,0,0,21,24,3,0,7,2,0,0,0,6,0,0,3,20,180
12/06/2013,DEN,1530,0,0,0,0,0,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,DFW,322,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,DTW,1168,2,2,0,0,0,29,29,0,0,1,1,0,0,0,2,0,0,0,28,56
12/06/2013,EWR,1183,208,208,0,0,0,1,1,0,21,138,67,3,0,204,4,0,0,0,69,14352
12/06/2013,IAH,1394,11,0,11,0,0,13,24,11,0,11,0,0,0,11,0,0,0,0,17,187
12/06/2013,JFK,1094,49,49,0,0,0,2,2,0,1,38,11,0,0,48,1,0,0,0,48,2352
12/06/2013,LAS,1371,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,LAX,1700,9,9,0,0,0,22,22,0,7,8,0,1,0,0,8,0,1,0,21,189
12/06/2013,LGA,1120,313,179,134,0,0,8,142,134,8,208,103,2,0,176,137,0,0,0,35,10955
12/06/2013,MCO,756,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,MIA,1287,1,1,0,0,0,17,17,0,0,1,0,0,0,0,1,0,0,0,15,15
12/06/2013,MSP,1192,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,ORD,2411,2,2,0,0,0,34,34,0,0,2,0,0,0,0,2,0,0,0,18,36
12/06/2013,PHL,1082,216,216,0,0,2,9,11,2,0,116,99,1,0,205,11,0,0,0,69,14904
12/06/2013,PHX,1202,9,0,9,0,0,5,14,9,0,9,0,0,0,0,9,0,0,0,17,153
12/06/2013,SEA,839,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2013,SFO,1102,36,36,0,0,0,23,23,0,25,29,6,1,0,36,0,0,0,0,102,3672
Sub-Total for 12/06/2013,,25770,871,711,160,0,2,308,470,162,72,574,289,8,0,683,184,0,1,3,54.14,47153
12/07/2013,ATL,1991,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,BOS,690,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,CLT,1232,2,2,0,0,0,3,3,0,0,1,1,0,0,0,2,0,0,0,25,50
12/07/2013,DEN,1222,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,DFW,505,86,51,35,0,0,0,35,35,5,76,10,0,0,86,0,0,0,0,72,6192
12/07/2013,DTW,809,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,EWR,976,8,8,0,0,0,2,2,0,13,6,2,0,0,7,1,0,0,0,30,240
12/07/2013,IAH,1153,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,JFK,1040,1,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,18,18
12/07/2013,LAS,1032,8,0,8,0,0,0,8,8,0,8,0,0,0,0,0,0,8,0,22,176
12/07/2013,LAX,1429,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,LGA,587,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,MCO,774,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,MIA,1153,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,MSP,796,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,ORD,1905,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,PHL,883,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,PHX,911,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,SEA,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/07/2013,SFO,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 12/07/2013,,20770,105,62,43,0,0,44,87,43,20,91,14,0,0,93,4,0,8,0,63.58,6676
12/08/2013,ATL,2205,2,2,0,0,0,37,37,0,0,2,0,0,0,0,2,0,0,0,21,42
12/08/2013,BOS,846,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,CLT,1265,13,3,10,0,0,22,32,10,0,13,0,0,0,0,13,0,0,0,18,234
12/08/2013,DEN,1400,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,DFW,715,145,145,0,0,0,20,20,0,0,107,35,3,0,145,0,0,0,0,72,10440
12/08/2013,DTW,996,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,EWR,973,128,128,0,0,1,11,12,1,2,87,40,1,0,126,2,0,0,0,64,8192
12/08/2013,IAH,1162,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,JFK,1000,84,84,0,0,0,4,4,0,1,72,12,0,0,82,2,0,0,0,58,4872
12/08/2013,LAS,1351,76,0,76,0,0,18,94,76,0,55,4,16,1,0,1,0,0,75,21,1596
12/08/2013,LAX,1583,1,1,0,0,0,32,32,0,0,1,0,0,0,0,1,0,0,0,19,19
12/08/2013,LGA,870,145,145,0,0,0,25,25,0,12,125,16,4,0,144,1,0,0,0,53,7685
12/08/2013,MCO,761,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,MIA,1152,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,MSP,964,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,ORD,1809,457,317,140,0,0,38,178,140,0,339,116,2,0,457,0,0,0,0,66,30162
12/08/2013,PHL,438,83,83,0,0,0,4,4,0,17,65,17,1,0,83,0,0,0,0,138,11454
12/08/2013,PHX,1028,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,SEA,759,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
12/08/2013,SFO,1106,0,0,0,0,0,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0
Sub-Total for 12/08/2013,,22383,1134,908,226,0,1,437,664,227,33,866,240,27,1,1037,22,0,0,75,65.87,74696
12/09/2013,ATL,2462,8,3,5,0,1,53,59,6,0,6,1,1,0,5,3,0,0,0,18,144
12/09/2013,BOS,919,66,66,0,0,0,32,32,0,4,48,13,5,0,66,0,0,0,0,39,2574
12/09/2013,CLT,1319,122,100,22,0,9,35,66,31,0,92,28,2,0,102,20,0,0,0,32,3904
12/09/2013,DEN,1570,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,DFW,1171,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,DTW,1138,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,EWR,1109,226,226,0,0,0,10,10,0,0,152,72,2,0,224,2,0,0,0,102,23052
12/09/2013,IAH,1353,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,JFK,1099,90,90,0,0,0,11,11,0,3,72,17,1,0,90,0,0,0,0,49,4410
12/09/2013,LAS,1281,2,2,0,0,0,12,12,0,0,1,0,1,0,2,0,0,0,0,21,42
12/09/2013,LAX,1692,1,1,0,0,0,21,21,0,0,1,0,0,0,0,1,0,0,0,18,18
12/09/2013,LGA,1092,365,304,61,0,0,21,82,61,7,284,76,5,0,304,61,0,0,0,67,24455
12/09/2013,MCO,785,0,0,0,0,0,26,26,0,1,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,MIA,1178,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,MSP,1159,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
12/09/2013,ORD,2298,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0
