Facility,Date,Name,State,Region,Type,Class,Tower_Operations,TRACON_Operations,Total_Operations
PHX,04/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1397,,1397
PHX,04/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1363,,1363
PHX,04/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1114,,1114
PHX,04/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1254,,1254
PHX,04/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1312,,1312
PHX,04/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1330,,1330
PHX,05/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1328,,1328
PHX,05/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1361,,1361
PHX,05/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1332,,1332
PHX,05/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1092,,1092
PHX,05/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1231,,1231
PHX,05/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1311,,1311
PHX,05/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1335,,1335
PHX,05/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1364,,1364
PHX,05/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1405,,1405
PHX,05/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1353,,1353
PHX,05/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1123,,1123
PHX,05/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1240,,1240
PHX,05/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1350,,1350
PHX,05/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1323,,1323
PHX,05/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1297,,1297
PHX,05/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1408,,1408
PHX,05/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1332,,1332
PHX,05/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1087,,1087
PHX,05/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1218,,1218
PHX,05/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1278,,1278
PHX,05/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1345,,1345
PHX,05/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1415,,1415
PHX,05/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1406,,1406
PHX,05/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1358,,1358
PHX,05/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1026,,1026
PHX,05/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,985,,985
PHX,05/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1156,,1156
PHX,05/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1304,,1304
PHX,05/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1274,,1274
PHX,05/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1350,,1350
PHX,05/31/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1325,,1325
PHX,06/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1075,,1075
PHX,06/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1219,,1219
PHX,06/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1257,,1257
PHX,06/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1265,,1265
PHX,06/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1378,,1378
PHX,06/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1380,,1380
PHX,06/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1366,,1366
PHX,06/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1192,,1192
PHX,06/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1218,,1218
PHX,06/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1388,,1388
PHX,06/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1324,,1324
PHX,06/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1345,,1345
PHX,06/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1380,,1380
PHX,06/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1395,,1395
PHX,06/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1162,,1162
PHX,06/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1194,,1194
PHX,06/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1342,,1342
PHX,06/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1301,,1301
PHX,06/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1363,,1363
PHX,06/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1379,,1379
PHX,06/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1316,,1316
PHX,06/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1193,,1193
PHX,06/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1261,,1261
PHX,06/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1352,,1352
PHX,06/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1309,,1309
PHX,06/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1387,,1387
PHX,06/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1373,,1373
PHX,06/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1326,,1326
PHX,06/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1135,,1135
PHX,06/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1212,,1212
PHX,07/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1261,,1261
PHX,07/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1235,,1235
PHX,07/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1328,,1328
PHX,07/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,888,,888
PHX,07/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1160,,1160
PHX,07/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1136,,1136
PHX,07/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1247,,1247
PHX,07/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1346,,1346
PHX,07/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1294,,1294
PHX,07/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1351,,1351
PHX,07/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1409,,1409
PHX,07/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1335,,1335
PHX,07/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1156,,1156
PHX,07/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1204,,1204
PHX,07/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1329,,1329
PHX,07/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1303,,1303
PHX,07/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1357,,1357
PHX,07/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1383,,1383
PHX,07/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1326,,1326
PHX,07/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1149,,1149
PHX,07/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1200,,1200
PHX,07/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1311,,1311
PHX,07/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1311,,1311
PHX,07/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1355,,1355
PHX,07/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1368,,1368
PHX,07/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1353,,1353
PHX,07/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1153,,1153
PHX,07/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1229,,1229
PHX,07/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1306,,1306
PHX,07/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1327,,1327
PHX,07/31/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1354,,1354
PHX,08/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1389,,1389
PHX,08/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1327,,1327
PHX,08/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1189,,1189
PHX,08/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1299,,1299
PHX,08/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1345,,1345
PHX,08/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1286,,1286
PHX,08/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1346,,1346
PHX,08/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1382,,1382
PHX,08/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1346,,1346
PHX,08/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1186,,1186
PHX,08/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1203,,1203
PHX,08/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1268,,1268
PHX,08/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1264,,1264
PHX,08/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1378,,1378
PHX,08/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1369,,1369
PHX,08/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1363,,1363
PHX,08/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1146,,1146
PHX,08/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1198,,1198
PHX,08/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1238,,1238
PHX,08/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1162,,1162
PHX,08/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1288,,1288
PHX,08/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1262,,1262
PHX,08/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1280,,1280
PHX,08/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1018,,1018
PHX,08/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1113,,1113
PHX,08/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1171,,1171
PHX,08/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1188,,1188
PHX,08/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1263,,1263
PHX,08/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1290,,1290
PHX,08/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1288,,1288
PHX,08/31/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,865,,865
PHX,09/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,847,,847
PHX,09/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1143,,1143
PHX,09/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1137,,1137
PHX,09/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1261,,1261
PHX,09/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1268,,1268
PHX,09/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1251,,1251
PHX,09/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,950,,950
PHX,09/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1181,,1181
PHX,09/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1211,,1211
PHX,09/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1145,,1145
PHX,09/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1252,,1252
PHX,09/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1382,,1382
PHX,09/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1313,,1313
PHX,09/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1003,,1003
PHX,09/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1257,,1257
PHX,09/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1293,,1293
PHX,09/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1192,,1192
PHX,09/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1322,,1322
PHX,09/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1313,,1313
PHX,09/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1335,,1335
PHX,09/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,988,,988
PHX,09/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1212,,1212
PHX,09/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1230,,1230
PHX,09/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1196,,1196
PHX,09/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1226,,1226
PHX,09/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1316,,1316
PHX,09/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1326,,1326
PHX,09/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,991,,991
PHX,09/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1210,,1210
PHX,09/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1225,,1225
PHX,10/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1192,,1192
PHX,10/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1305,,1305
PHX,10/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1335,,1335
PHX,10/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1246,,1246
PHX,10/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1062,,1062
PHX,10/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1182,,1182
PHX,10/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1244,,1244
PHX,10/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1272,,1272
PHX,10/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1282,,1282
PHX,10/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1348,,1348
PHX,10/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1285,,1285
PHX,10/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,979,,979
PHX,10/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1209,,1209
PHX,10/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1264,,1264
PHX,10/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1240,,1240
PHX,10/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1376,,1376
PHX,10/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1326,,1326
PHX,10/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1355,,1355
PHX,10/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1076,,1076
PHX,10/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1193,,1193
PHX,10/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1279,,1279
PHX,10/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1280,,1280
PHX,10/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1307,,1307
PHX,10/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1370,,1370
PHX,10/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1289,,1289
PHX,10/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1048,,1048
PHX,10/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1190,,1190
PHX,10/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1285,,1285
PHX,10/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1352,,1352
PHX,10/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1376,,1376
PHX,10/31/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1187,,1187
PHX,11/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1312,,1312
PHX,11/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1081,,1081
PHX,11/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1156,,1156
PHX,11/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1232,,1232
PHX,11/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1293,,1293
PHX,11/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1319,,1319
PHX,11/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1425,,1425
PHX,11/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1380,,1380
PHX,11/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1087,,1087
PHX,11/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1240,,1240
PHX,11/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1291,,1291
PHX,11/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1293,,1293
PHX,11/13/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1333,,1333
PHX,11/14/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1367,,1367
PHX,11/15/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1380,,1380
PHX,11/16/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1128,,1128
PHX,11/17/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1239,,1239
PHX,11/18/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1363,,1363
PHX,11/19/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1324,,1324
PHX,11/20/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1383,,1383
PHX,11/21/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1434,,1434
PHX,11/22/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1325,,1325
PHX,11/23/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1096,,1096
PHX,11/24/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1122,,1122
PHX,11/25/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1302,,1302
PHX,11/26/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1450,,1450
PHX,11/27/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1416,,1416
PHX,11/28/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,777,,777
PHX,11/29/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1028,,1028
PHX,11/30/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1229,,1229
PHX,12/01/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1383,,1383
PHX,12/02/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1409,,1409
PHX,12/03/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1365,,1365
PHX,12/04/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1269,,1269
PHX,12/05/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1281,,1281
PHX,12/06/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1358,,1358
PHX,12/07/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1003,,1003
PHX,12/08/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1121,,1121
PHX,12/09/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1128,,1128
PHX,12/10/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1226,,1226
PHX,12/11/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1282,,1282
PHX,12/12/2013,Phoenix Sky Harbor Intl,AZ,AWP,Limited,7 - (7) Towers with Radar,1315,,1315
